text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:46:38Z,FALSE,NA,1324437990295351301,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jinjalinz,6362,TRUE,FALSE,NA,NA
"RT @ASP: As America awaits official #ElectionResults2020, Former Ohio Governor @JohnKasich talks to @ASP about the electoral college and wa…",FALSE,0,NA,2020-11-05T19:46:38Z,FALSE,NA,1324437989162962944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaurenMangon,6,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:46:38Z,FALSE,NA,1324437989041139717,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",recedinghairlip,288,TRUE,FALSE,NA,NA
"Philadelphia is LIT. Peace, love and impassioned activism. #KeepTheFaith!

#CountEveryVote 
#CountAllTheVotes… https://t.co/U6ZMYtwuR1",FALSE,0,NA,2020-11-05T19:46:37Z,TRUE,NA,1324437988554715136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",darren04,0,FALSE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:37Z,FALSE,NA,1324437987816603648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joey_beavers,1060,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:37Z,FALSE,NA,1324437987036434438,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rsjlitz,1389,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:37Z,FALSE,NA,1324437986805690374,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Herrirng_Jacobs,1389,TRUE,FALSE,NA,NA
RT @DineshDSouza: When Trump talked about voter fraud prior to the election I thought his rhetoric was a bit premature. Now we see it was p…,FALSE,0,NA,2020-11-05T19:46:37Z,FALSE,NA,1324437985023197185,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",smiller12017,2373,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:46:37Z,FALSE,NA,1324437984805031938,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SarahMayville96,19291,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:46:36Z,FALSE,NA,1324437983282532355,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ffffrana,19291,TRUE,FALSE,NA,NA
"RT @KatrinaPierson: I guess that “Blue Wave” the media insisted upon occurred under that Blue Moon in the wee hours of the morning. 

Repub…",FALSE,0,NA,2020-11-05T19:46:36Z,FALSE,NA,1324437981277638656,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",christinagerdi5,352,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:46:36Z,FALSE,NA,1324437981118238721,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GuyChicago5151,288,TRUE,FALSE,NA,NA
"RT @w_terrence: They used Covid -19 to cheat 

#ElectionResults2020 #Election2020",FALSE,0,NA,2020-11-05T19:46:36Z,FALSE,NA,1324437980589772802,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RVDNYY,1532,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:35Z,FALSE,NA,1324437978647855105,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",duckmansasylum,1060,TRUE,FALSE,NA,NA
"RT @HKrassenstein: ""Stop the counting"" is like ""stop the testing,"" only that democracy dies instead of people. 

COUNT THE VOTE!

#Election…",FALSE,0,NA,2020-11-05T19:46:35Z,FALSE,NA,1324437977448112128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ch_uff,397,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:46:35Z,FALSE,NA,1324437977347416064,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ozzimus,288,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437975942549505,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",iRoboHamster,1389,TRUE,FALSE,NA,NA
"I dunno what my career holds, but I hope I can keep failing up like #RobbyMook. #ElectionResults2020… https://t.co/Yrj3YixUJQ",FALSE,0,NA,2020-11-05T19:46:34Z,TRUE,NA,1324437975233568770,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MichaelJee,0,FALSE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437974642266112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DonaldJNolan2,1189,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437974185136134,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maddox_michele,1060,TRUE,FALSE,NA,NA
RT @RobertDeNiroUS: Trump. #ElectionResults2020 https://t.co/sMk94WczdC,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437974004736000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Adilulugol,1185,TRUE,FALSE,NA,NA
"RT @Tinker_Bell_04: Stick a fork in tRump, he is done!
#ElectionResults2020",FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437973958615042,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ResisterSis20,18,TRUE,FALSE,NA,NA
"This is how I want to remember Donald.

#ElectionResults2020 #TrumpIsALaughingStock #Trump https://t.co/oVrrnGka15",FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437973816004608,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DoodyGiuliani1,0,FALSE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437973778243587,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Norway4Trump,1389,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437973564223488,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CGage44663269,1389,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437973346209795,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CycloneGal86,421,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437973174263808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BaldDay,1389,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437972989538304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",simplefaithlife,288,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437972700270592,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chris57933555,1060,TRUE,FALSE,NA,NA
"RT @maddenifico: This is how the Irish, and the rest of the free world are responding to Trump's claims of voter fraud in Nevada, and other…",FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437972452667392,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",D_March,421,TRUE,FALSE,NA,NA
"RT @danafowlefox5: Seriously, every vote counts. A hair's breadth of a difference: .26%  #POTUS still ahead in #Georgia, but gap narrowing.…",FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437972117278721,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Decaturish,2,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:46:34Z,FALSE,NA,1324437972083707905,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",B12Simon,19291,TRUE,FALSE,NA,NA
Ooo it's like a shitty advent calendar #ElectionResults2020 https://t.co/GJvf3vTCT1,FALSE,0,NA,2020-11-05T19:46:33Z,FALSE,NA,1324437970582196226,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Anonymirz,0,FALSE,FALSE,NA,NA
"RT @w_terrence: So Joe Biden received more votes than Obama ?

I may have been born at night, but not last night

#TrumpvsBiden #Elections2…",FALSE,0,NA,2020-11-05T19:46:33Z,FALSE,NA,1324437969646899202,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",febgrl,3473,TRUE,FALSE,NA,NA
"This is like Santa Claus not showing up on the 25th, then arriving on the 27th with all the cool stuff you wanted &amp;… https://t.co/pNmYkfqdmF",FALSE,0,NA,2020-11-05T19:46:32Z,TRUE,NA,1324437967352594433,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MyPalHalTheHack,0,FALSE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:32Z,FALSE,NA,1324437967146905600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Evelyn62502154,1060,TRUE,FALSE,NA,NA
"@StopTheSteaI @realDonaldTrump @EricTrump @DonaldJTrumpJr ""Should win""?  He *already* won. That's why the magical b… https://t.co/KokNfSnnIZ",FALSE,0,StopTheSteaI,2020-11-05T19:46:32Z,TRUE,1324437073403744256,1324437966836666371,1324432799902928901,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",afa1776,0,FALSE,FALSE,NA,NA
"I’ve been so focused on Nevada, that I didn’t even notice the surprise turnaround in Georgia! So close!… https://t.co/EQHMuwNt4C",FALSE,0,NA,2020-11-05T19:46:32Z,TRUE,NA,1324437965209276419,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MadelynLohman,0,FALSE,FALSE,NA,NA
Democrats send in their Trojan horse only to come out with losing seats in the house &amp; putting the empty suit of Jo… https://t.co/tEx0DMPSm3,FALSE,0,NA,2020-11-05T19:46:32Z,TRUE,NA,1324437965121167360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",covidvsstats,0,FALSE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:46:32Z,FALSE,NA,1324437964764651521,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scottydad,299,TRUE,FALSE,NA,NA
"RT @raykwong: Good morning! If you only look at one map today, make it this one. This is what red/blue states really look like. Land doesn'…",FALSE,0,NA,2020-11-05T19:46:32Z,FALSE,NA,1324437964634705920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yellowpapi06,19294,TRUE,FALSE,NA,NA
"RT @David_Leavitt: Republicans like to show off a map 🗺 of the country being red, but it’s mostly empty space.

Land doesn’t vote.

People…",FALSE,0,NA,2020-11-05T19:46:32Z,FALSE,NA,1324437964378746881,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",danromanchik,2060,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:31Z,FALSE,NA,1324437963166654466,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",P8riot_1776,1085,TRUE,FALSE,NA,NA
"RT @FreedomWorks: #Election2020: “We want to make sure there’s accountability, and that the ones being counted are the legal ones.” @smayra…",FALSE,0,NA,2020-11-05T19:46:31Z,FALSE,NA,1324437962449453056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smayranderson,33,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:46:31Z,FALSE,NA,1324437961400815617,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BeNonHuman,299,TRUE,FALSE,NA,NA
@M477OLI The only surprise there is that #BillBailey is turning out to be a right twinkletoes! Who'd a thunk it.… https://t.co/9rV5WQuMcR,FALSE,0,M477OLI,2020-11-05T19:46:31Z,TRUE,1324283096888475649,1324437959811149824,1229052022885900290,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RaffertyRy,0,FALSE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:31Z,FALSE,NA,1324437959769280516,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",goobs23nh,1085,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:46:30Z,FALSE,NA,1324437956896018432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yek_abbey,6364,TRUE,FALSE,NA,NA
RT @DineshDSouza: No Republican who is absent or sitting on the sidelines now has any chance whatever to be in a leadership position in the…,FALSE,0,NA,2020-11-05T19:46:30Z,FALSE,NA,1324437956027887616,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EloraRahi,1409,TRUE,FALSE,NA,NA
RT @aubrey_huff: We are witnessing the biggest scam in the history of America! @realDonaldTrump will be president...eventually. Book it! #E…,FALSE,0,NA,2020-11-05T19:46:29Z,FALSE,NA,1324437954849247232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lthorvil,299,TRUE,FALSE,NA,NA
"RT @HKrassenstein: If you are calling for vote counting to continue in Arizona and Nevada, but not in Pennsylvania, Georgia, and Michigan t…",FALSE,0,NA,2020-11-05T19:46:29Z,FALSE,NA,1324437952387293186,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BackPainSecret1,1365,TRUE,FALSE,NA,NA
"RT @OxfordDiplomat: John McCain’s concession speech from the 2008 election. Listen when the crowd “boos” Obama, he says stop and settles th…",FALSE,0,NA,2020-11-05T19:46:28Z,FALSE,NA,1324437949920931840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DavidMiles66,6364,TRUE,FALSE,NA,NA
"RT @sergioandresbm: Men are trash: 
#Election2020 #ElectionResults2020 https://t.co/8ga5epfBMA",FALSE,0,NA,2020-11-05T19:46:28Z,FALSE,NA,1324437949820280832,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sunandito1974,57,TRUE,FALSE,NA,NA
"Mitch McConnell Brags About Blocking Barack Obama https://t.co/b3Ez6WL6KB via @YouTube 

Time for a Refresher!
And… https://t.co/rxVFNmTTau",FALSE,0,NA,2020-11-05T19:46:28Z,TRUE,NA,1324437948750811141,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TeresaT01741212,0,FALSE,FALSE,NA,NA
"I have election returns on screens playing loudly in two different rooms, while I lay and stare at the ceiling in a… https://t.co/KUCL0S2q1G",FALSE,0,NA,2020-11-05T19:46:28Z,TRUE,NA,1324437948738273282,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",avcaswell,0,FALSE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:28Z,FALSE,NA,1324437947765149700,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",brandon6531,1085,TRUE,FALSE,NA,NA
RT @w_terrence: I’m so damn pissed off at the senate Republicans! President Trump helped a lot of them win! We helped them win. Where are t…,FALSE,0,NA,2020-11-05T19:46:27Z,FALSE,NA,1324437946213273600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",blondeseason1,1085,TRUE,FALSE,NA,NA
"RT @w_terrence: This is disgusting! Wake up people! 

This is The Secretary of State of Pennsylvania, the person in charge of overseeing th…",FALSE,0,NA,2020-11-05T19:46:27Z,FALSE,NA,1324437946179768325,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CindyLeePinkShu,1198,TRUE,FALSE,NA,NA
